cliente_id,curvatura,porosidade,dano_quimico,ressecamento_opacidade,alta_porosidade_quimica,frizz_falta_definicao,transicao_capilar,couro_sensivel_oleoso,produto_usado,score_terapeutico_real,nota_satisfacao,cluster
CLI_0814,3,2,0,0,0,1,0,0,Arvensis Geleia Forte Fixação,1.0,5,1
CLI_0815,4,2,0,1,0,1,0,0,Arvensis Ativador de Cachos e Crespos,0.75,4,2
CLI_0816,2,1,1,1,0,0,0,1,Deva Curl Delight (Volume e Leveza),0.35,3,0
CLI_0817,3,3,1,0,1,1,0,0,Curly Care Manteiga Nutritiva,0.5,3,3
CLI_0818,3,3,1,0,1,1,0,1,Curly Care ACID-C (Acidificante Antiporosidade),0.6,4,3
CLI_0819,4,1,0,1,0,0,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.6,4,2
CLI_0820,4,2,1,1,0,0,0,1,Arvensis Ativador de Cachos e Crespos,0.4,2,0
CLI_0821,4,3,1,1,1,0,0,0,Arvensis Ativador de Cachos e Crespos,0.55,2,3
CLI_0822,3,3,1,1,1,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.7,3,3
CLI_0823,3,1,0,1,1,1,0,1,Curly Care Manteiga Nutritiva,0.5,4,0
CLI_0824,3,1,0,0,0,1,0,0,Curly Care Manteiga Nutritiva,0.4,3,1
CLI_0825,3,2,0,1,0,0,0,0,Deva Curl Delight (Volume e Leveza),0.3,2,2
CLI_0826,3,3,0,0,1,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.8,4,1
CLI_0827,4,2,1,1,0,0,0,0,Deva Curl Delight (Volume e Leveza),0.3,1,2
CLI_0828,4,2,0,1,0,0,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.5,3,2
CLI_0829,3,1,0,0,0,1,0,0,Arvensis Geleia Forte Fixação,1.0,4,1
CLI_0830,3,3,1,0,1,1,0,0,Deva Curl Delight (Volume e Leveza),0.4,4,3
CLI_0831,3,2,1,1,0,0,1,0,Curly Care Manteiga Nutritiva,0.7,5,2
CLI_0832,3,2,0,0,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.6,4,1
CLI_0833,4,3,1,1,1,0,1,0,Arvensis Ativador de Cachos e Crespos,0.6,3,3
CLI_0834,3,2,1,1,0,1,1,0,Curly Care Manteiga Nutritiva,0.6,4,2
CLI_0835,3,2,0,1,0,0,0,0,Arvensis Ativador de Cachos e Crespos,0.7,3,2
CLI_0836,4,3,1,1,0,0,0,0,Arvensis Ativador de Cachos e Crespos,0.7,4,2
CLI_0837,3,1,0,1,0,1,1,0,Curly Care ACID-C (Acidificante Antiporosidade),0.533,3,2
CLI_0838,4,1,1,1,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.45,2,2
CLI_0839,3,3,0,0,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.6,4,1
CLI_0840,3,3,1,1,1,1,0,1,Curly Care Manteiga Nutritiva,0.5,3,3
CLI_0841,4,1,0,1,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.45,3,2
CLI_0842,2,2,0,0,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.6,4,1
CLI_0843,3,1,0,0,0,1,0,1,Arvensis Ativador de Cachos e Crespos,0.45,3,0
CLI_0844,3,3,1,0,1,0,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.4,3,3
CLI_0845,4,2,0,0,0,1,0,0,Arvensis Geleia Forte Fixação,1.0,5,1
CLI_0846,3,3,1,0,1,1,0,1,Deva Curl Delight (Volume e Leveza),0.4,3,3
CLI_0847,3,2,1,1,0,0,0,0,Arvensis Ativador de Cachos e Crespos,0.7,4,2
CLI_0848,4,2,0,1,0,0,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.6,3,2
CLI_0849,3,3,1,1,1,1,0,1,Curly Care ACID-C (Acidificante Antiporosidade),0.575,3,3
CLI_0850,3,2,1,1,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.45,3,2
CLI_0851,3,3,1,1,1,0,0,0,Arvensis Geleia Forte Fixação,0.25,3,3
CLI_0852,3,3,1,1,1,0,0,0,Arvensis Geleia Forte Fixação,0.25,3,3
CLI_0853,2,2,0,1,0,1,0,0,Arvensis Geleia Forte Fixação,0.6,4,1
CLI_0854,4,3,1,1,1,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.7,4,3
CLI_0855,4,2,0,1,0,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.4,3,2
CLI_0856,3,3,1,1,1,1,1,0,Curly Care Manteiga Nutritiva,0.6,3,3
CLI_0857,3,1,1,1,0,0,0,0,Arvensis Ativador de Cachos e Crespos,0.7,4,2
CLI_0858,3,2,0,0,1,1,0,0,Deva Curl Delight (Volume e Leveza),0.4,3,1
CLI_0859,3,2,0,1,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.45,3,2
CLI_0860,2,1,1,1,0,0,0,0,Deva Curl Delight (Volume e Leveza),0.3,3,2
CLI_0861,3,3,1,1,1,0,0,0,Arvensis Ativador de Cachos e Crespos,0.55,3,3
CLI_0862,4,2,0,0,0,0,0,1,Deva Curl Delight (Volume e Leveza),0.4,2,0
CLI_0863,3,1,0,1,0,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.4,3,2
CLI_0864,3,1,0,1,0,0,0,0,Curly Care Manteiga Nutritiva,1.0,5,2
CLI_0865,2,3,1,0,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.6,3,1
CLI_0866,3,3,1,1,1,1,0,0,Arvensis Ativador de Cachos e Crespos,0.633,4,3
CLI_0867,4,3,1,1,1,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.4,3,3
CLI_0868,3,1,0,0,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.6,3,1
CLI_0869,3,2,0,1,0,1,0,1,Curly Care ACID-C (Acidificante Antiporosidade),0.433,3,0
CLI_0870,4,1,0,1,0,0,0,1,Arvensis Ativador de Cachos e Crespos,0.4,3,0
CLI_0871,4,1,0,1,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.55,4,2
CLI_0872,2,2,1,1,0,1,0,1,Deva Curl Delight (Volume e Leveza),0.433,3,0
CLI_0873,4,2,0,1,0,0,0,0,Arvensis Ativador de Cachos e Crespos,0.7,5,2
CLI_0874,4,2,0,1,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.55,3,2
CLI_0875,3,1,0,1,0,1,0,0,Curly Care Manteiga Nutritiva,0.7,1,2
CLI_0876,4,2,1,1,0,0,0,1,Curly Care Manteiga Nutritiva,0.5,3,0
CLI_0877,3,2,0,1,0,1,1,0,Arvensis Co-Wash Suave Cachos Naturais,0.367,3,2
CLI_0878,4,1,0,1,0,1,0,0,Arvensis Geleia Forte Fixação,0.6,3,2
CLI_0879,4,3,1,1,1,1,1,0,Arvensis Co-Wash Suave Cachos Naturais,0.375,3,3
CLI_0880,3,3,0,0,0,1,0,0,Curly Care Manteiga Nutritiva,0.4,2,1
CLI_0881,4,2,0,1,0,1,0,1,Deva Curl Delight (Volume e Leveza),0.433,2,0
CLI_0882,4,2,0,1,0,1,0,0,Curly Care Manteiga Nutritiva,0.7,3,2
CLI_0883,4,2,1,1,0,1,0,1,Curly Care Manteiga Nutritiva,0.467,4,0
CLI_0884,3,1,0,1,0,0,1,0,Curly Care Manteiga Nutritiva,0.7,4,2
CLI_0885,4,3,0,1,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.55,3,2
CLI_0886,3,2,1,0,0,1,0,0,Arvensis Ativador de Cachos e Crespos,0.8,4,1
CLI_0887,4,3,0,0,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.6,3,1
CLI_0888,3,1,0,1,0,0,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.6,3,2
CLI_0889,3,2,0,0,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.6,3,1
CLI_0890,3,3,1,0,1,1,0,0,Curly Care Manteiga Nutritiva,0.5,4,3
CLI_0891,3,3,1,0,1,1,0,0,Deva Curl Delight (Volume e Leveza),0.4,3,3
CLI_0892,3,3,1,1,0,0,0,0,Deva Curl Delight (Volume e Leveza),0.3,2,3
CLI_0893,3,2,0,1,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.45,3,2
CLI_0894,3,3,1,0,1,1,0,1,Curly Care ACID-C (Acidificante Antiporosidade),0.6,4,3
CLI_0895,3,2,0,0,0,0,0,1,Curly Care ACID-C (Acidificante Antiporosidade),0.2,2,0
CLI_0896,3,3,1,0,1,0,0,1,Deva Curl Delight (Volume e Leveza),0.3,5,3
CLI_0897,3,3,1,1,1,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.4,3,3
CLI_0898,4,2,0,1,0,1,0,1,Curly Care Manteiga Nutritiva,0.467,3,0
CLI_0899,2,2,0,1,0,0,0,0,Curly Care Manteiga Nutritiva,1.0,3,2
CLI_0900,4,2,0,1,0,0,1,0,Deva Curl Delight (Volume e Leveza),0.3,2,2
CLI_0901,3,1,0,0,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.6,1,1
CLI_0902,3,2,0,1,0,1,1,1,Curly Care Manteiga Nutritiva,0.45,4,0
CLI_0903,4,3,1,1,0,1,0,0,Arvensis Ativador de Cachos e Crespos,0.75,4,2
CLI_0904,3,3,1,0,1,0,0,0,Curly Care ACID-C (Acidificante Antiporosidade),1.0,1,3
CLI_0905,3,2,0,0,0,0,1,1,Arvensis Ativador de Cachos e Crespos,0.4,3,0
CLI_0906,4,1,0,1,0,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.4,3,2
CLI_0907,3,3,1,1,1,0,0,0,Arvensis Ativador de Cachos e Crespos,0.55,4,3
CLI_0908,4,2,0,1,1,0,0,1,Arvensis Ativador de Cachos e Crespos,0.4,3,0
CLI_0909,2,1,0,0,0,1,0,0,Curly Care Manteiga Nutritiva,0.4,2,1
CLI_0910,4,3,1,1,1,0,0,0,Deva Curl Delight (Volume e Leveza),0.25,2,3
CLI_0911,4,2,1,1,0,0,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.5,3,2
CLI_0912,4,3,1,1,1,1,0,0,Arvensis Geleia Forte Fixação,0.5,3,3
CLI_0913,3,2,0,0,0,1,0,1,Curly Care ACID-C (Acidificante Antiporosidade),0.4,3,0
CLI_0914,3,3,1,1,0,0,0,0,Deva Curl Delight (Volume e Leveza),0.3,2,3
CLI_0915,4,3,1,1,0,1,0,1,Deva Curl Delight (Volume e Leveza),0.433,2,0
CLI_0916,3,3,1,1,1,1,0,0,Arvensis Ativador de Cachos e Crespos,0.633,4,3
CLI_0917,3,3,0,0,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.6,4,1
CLI_0918,4,1,0,1,0,1,0,1,Arvensis Geleia Forte Fixação,0.433,3,0
CLI_0919,4,3,0,1,0,1,0,0,Curly Care Manteiga Nutritiva,0.7,4,2
CLI_0920,2,3,1,1,1,0,0,0,Arvensis Geleia Forte Fixação,0.25,3,3
CLI_0921,3,1,0,1,0,1,0,0,Curly Care Manteiga Nutritiva,0.7,4,2
CLI_0922,3,2,0,0,0,1,0,0,Arvensis Ativador de Cachos e Crespos,0.8,5,1
CLI_0923,3,3,1,1,1,1,0,0,Curly Care Manteiga Nutritiva,0.667,3,3
CLI_0924,3,2,0,0,0,1,0,0,Arvensis Geleia Forte Fixação,1.0,5,1
CLI_0925,3,3,1,0,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.6,3,1
CLI_0926,3,3,1,1,0,1,0,0,Arvensis Ativador de Cachos e Crespos,0.75,4,3
CLI_0927,3,3,1,1,1,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.4,3,3
CLI_0928,3,3,1,0,1,1,1,0,Arvensis Co-Wash Suave Cachos Naturais,0.3,3,3
CLI_0929,3,1,0,0,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.6,3,1
CLI_0930,3,1,0,0,0,1,1,0,Curly Care Manteiga Nutritiva,0.4,3,1
CLI_0931,3,2,0,0,0,0,0,1,Arvensis Ativador de Cachos e Crespos,0.1,2,0
CLI_0932,2,2,0,1,0,0,0,0,Arvensis Geleia Forte Fixação,0.2,2,2
CLI_0933,3,3,0,0,0,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.2,3,1
CLI_0934,2,3,1,0,1,1,0,1,Curly Care Manteiga Nutritiva,0.333,2,3
CLI_0935,4,1,0,1,0,0,0,0,Arvensis Ativador de Cachos e Crespos,0.7,4,2
CLI_0936,3,1,1,1,0,1,0,0,Arvensis Ativador de Cachos e Crespos,0.75,3,2
CLI_0937,4,1,0,1,1,0,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.5,3,2
CLI_0938,3,1,0,1,0,0,0,1,Arvensis Ativador de Cachos e Crespos,0.4,3,0
CLI_0939,3,2,0,1,0,0,1,0,Curly Care Manteiga Nutritiva,0.7,4,2
CLI_0940,4,3,1,1,1,0,0,0,Deva Curl Delight (Volume e Leveza),0.25,2,3
CLI_0941,3,2,0,1,0,1,0,0,Arvensis Ativador de Cachos e Crespos,0.75,4,2
CLI_0942,4,2,1,1,1,0,1,1,Arvensis Co-Wash Suave Cachos Naturais,0.575,4,3
CLI_0943,4,3,0,1,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.55,4,2
CLI_0944,4,1,0,1,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.45,2,2
CLI_0945,3,1,0,1,0,0,0,0,Deva Curl Delight (Volume e Leveza),0.3,3,2
CLI_0946,4,3,1,1,0,1,0,0,Arvensis Ativador de Cachos e Crespos,0.75,4,2
CLI_0947,4,1,0,1,0,1,0,0,Arvensis Geleia Forte Fixação,0.6,3,2
CLI_0948,3,3,0,0,0,0,0,1,Arvensis Co-Wash Suave Cachos Naturais,1.0,5,0
CLI_0949,4,3,0,1,0,1,1,0,Arvensis Co-Wash Suave Cachos Naturais,0.367,4,2
CLI_0950,2,3,1,1,1,1,1,1,Arvensis Geleia Forte Fixação,0.5,4,3
CLI_0951,4,1,0,1,0,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.4,3,2
CLI_0952,3,1,0,0,0,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.2,2,1
CLI_0953,4,2,0,1,0,1,1,0,Arvensis Geleia Forte Fixação,0.7,4,2
CLI_0954,2,3,1,1,1,1,0,1,Curly Care ACID-C (Acidificante Antiporosidade),0.575,4,3
CLI_0955,3,3,1,0,1,0,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.4,3,3
CLI_0956,3,1,0,1,0,1,0,1,Arvensis Geleia Forte Fixação,0.433,3,0
CLI_0957,3,3,1,1,1,1,0,1,Arvensis Geleia Forte Fixação,0.4,3,3
CLI_0958,2,2,1,0,0,1,1,1,Curly Care ACID-C (Acidificante Antiporosidade),0.433,3,0
CLI_0959,2,2,1,1,0,1,1,1,Arvensis Geleia Forte Fixação,0.55,3,0
CLI_0960,4,3,1,1,1,1,0,1,Arvensis Co-Wash Suave Cachos Naturais,0.55,3,3
CLI_0961,3,2,0,0,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.6,4,1
CLI_0962,4,1,1,1,0,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.4,3,2
CLI_0963,2,3,1,1,1,0,0,0,Arvensis Geleia Forte Fixação,0.25,3,3
CLI_0964,3,2,0,0,0,1,1,0,Deva Curl Delight (Volume e Leveza),0.45,4,1
CLI_0965,3,2,1,0,1,1,1,0,Curly Care ACID-C (Acidificante Antiporosidade),0.7,3,3
CLI_0966,3,2,0,1,0,1,0,0,Arvensis Ativador de Cachos e Crespos,0.75,4,2
CLI_0967,4,3,0,1,0,1,0,1,Deva Curl Delight (Volume e Leveza),0.433,2,0
CLI_0968,3,3,1,1,1,1,1,0,Curly Care Manteiga Nutritiva,0.6,3,3
CLI_0969,3,2,0,0,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.6,4,1
CLI_0970,2,1,0,0,0,0,0,1,Arvensis Ativador de Cachos e Crespos,0.1,2,0
CLI_0971,3,3,1,1,1,1,1,0,Deva Curl Delight (Volume e Leveza),0.35,2,3
CLI_0972,3,3,1,0,1,0,1,0,Curly Care ACID-C (Acidificante Antiporosidade),0.75,5,3
CLI_0973,4,1,0,0,0,1,0,0,Arvensis Geleia Forte Fixação,1.0,5,1
CLI_0974,3,2,0,1,0,0,0,0,Deva Curl Delight (Volume e Leveza),0.3,3,2
CLI_0975,3,1,0,1,0,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.4,3,2
CLI_0976,3,3,1,1,1,1,0,1,Curly Care Manteiga Nutritiva,0.5,4,3
CLI_0977,2,2,1,0,1,0,1,0,Arvensis Co-Wash Suave Cachos Naturais,0.35,3,3
CLI_0978,2,1,0,1,0,0,0,0,Curly Care Manteiga Nutritiva,1.0,4,2
CLI_0979,3,3,1,0,1,1,1,1,Curly Care Manteiga Nutritiva,0.35,2,3
CLI_0980,4,3,1,1,1,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.4,3,3
CLI_0981,2,3,1,1,1,1,0,0,Arvensis Geleia Forte Fixação,0.5,3,3
CLI_0982,3,3,1,0,1,1,0,0,Curly Care Manteiga Nutritiva,0.5,4,3
CLI_0983,3,1,1,1,0,1,1,0,Curly Care ACID-C (Acidificante Antiporosidade),0.533,3,2
CLI_0984,3,3,1,1,1,1,0,0,Arvensis Ativador de Cachos e Crespos,0.633,4,3
CLI_0985,3,3,1,1,1,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.7,4,3
CLI_0986,3,2,0,1,0,1,0,1,Arvensis Co-Wash Suave Cachos Naturais,0.6,4,0
CLI_0987,3,1,0,0,0,1,0,0,Curly Care Manteiga Nutritiva,0.4,3,1
CLI_0988,3,1,0,1,0,1,0,0,Arvensis Ativador de Cachos e Crespos,0.75,3,2
CLI_0989,2,1,0,0,0,1,0,1,Deva Curl Delight (Volume e Leveza),0.5,3,0
CLI_0990,3,2,0,0,0,1,0,0,Curly Care Manteiga Nutritiva,0.4,3,1
CLI_0991,4,2,0,1,0,0,0,0,Curly Care Manteiga Nutritiva,1.0,5,2
CLI_0992,3,1,0,0,0,1,0,0,Arvensis Ativador de Cachos e Crespos,0.8,4,1
CLI_0993,3,3,0,1,0,1,0,1,Curly Care ACID-C (Acidificante Antiporosidade),0.433,3,0
CLI_0994,3,1,1,1,0,1,1,0,Arvensis Geleia Forte Fixação,0.7,4,2
CLI_0995,3,1,1,0,1,0,0,0,Curly Care ACID-C (Acidificante Antiporosidade),1.0,5,3
CLI_0996,4,3,1,1,1,1,0,1,Arvensis Co-Wash Suave Cachos Naturais,0.55,3,3
CLI_0997,3,2,0,1,0,0,1,1,Arvensis Ativador de Cachos e Crespos,0.5,3,0
CLI_0998,3,1,0,0,0,1,0,0,Arvensis Geleia Forte Fixação,1.0,5,1
CLI_0999,2,2,0,0,0,1,0,0,Arvensis Ativador de Cachos e Crespos,0.8,3,1
CLI_1000,3,1,0,0,1,0,0,0,Arvensis Ativador de Cachos e Crespos,0.4,3,1
FEEDBACK_1001,3,3,1,0,1,0,0,0,Curly Care ACID-C (Acidificante Antiporosidade),,5,3
FEEDBACK_1002,3,3,1,0,1,0,0,0,Curly Care ACID-C (Acidificante Antiporosidade),,5,3
FEEDBACK_1003,3,3,1,0,1,0,0,0,Curly Care ACID-C (Acidificante Antiporosidade),,5,3
FEEDBACK_1004,3,3,1,0,1,0,0,0,Curly Care ACID-C (Acidificante Antiporosidade),,5,3
